CURVI	16	88
FERRO	41	301
FERRU	10	33
WOMER	2	3
FERRI	21	117
CURVA	12	64
FAFFE	1	1
HEGUM	6	20
QUAAL	2	7
SEGET	1	2
CURVE	15	51
FAFFI	1	2
DULOS	2	4
FERRA	4	16
FERRE	17	57
GLARE	4	7
PHAEI	3	6
SKYWR	8	35
PHAET	2	5
WOMEN	6	29
DULNE	2	6
MUZAK	1	1
PHAEL	2	11
PHAEO	2	15
PHAEN	10	56
SKYWA	6	13
GLARI	8	35
CURTL	1	1
QUADD	2	5
SCABB	19	79
CURTN	2	8
DULLS	2	11
REMOU	11	38
REMOV	18	83
SCABE	1	6
SISTI	1	2
CURTS	8	25
CURTE	4	9
SCABI	6	21
SCABL	3	10
CHLOA	5	25
CURTI	2	9
SEGHO	4	12
SISTR	4	9
GLASS	49	230
GIZMO	3	11
TIMID	7	25
CURTA	23	87
GENAP	2	5
DARSH	2	5
SISSY	3	13
QUACK	19	67
CURST	2	10
CURSU	1	1
SISTE	12	51
GLASN	4	18
TIMIN	2	3
TIMIS	2	3
SISSI	6	21
REMOB	6	43
REMOD	14	72
FYNBO	2	4
SISSO	2	3
DARTR	3	6
PHAGE	7	32
CURUL	1	1
DARTL	4	8
REMOI	4	22
DULLE	3	4
REMOL	6	17
QUADP	2	8
DULLA	2	5
QUADR	161	1065
DARTI	2	6
CHLOR	143	959
PHAGO	20	126
PUGMA	2	5
REMOR	29	188
PEZAN	2	3
DARTE	3	4
DULLN	2	8
REMOT	15	69
SISSE	3	11
FEROC	6	36
REMON	31	227
SEGGA	2	3
DARTB	2	9
DULLI	5	13
REMIS	16	69
REMIT	22	94
FERNT	6	31
FERNS	2	7
SKYTI	1	2
FERNY	4	24
GLAUB	2	11
GLAUC	16	117
SKYTE	2	2
FERNL	2	6
CURRE	8	32
REMIX	6	13
WOMAN	37	161
CURRI	18	67
WOMBL	1	3
FERNE	2	6
WOMBI	3	7
SEGAR	1	1
FERNI	9	37
GLAUR	4	9
ZARZU	2	7
CURRA	13	39
ENROL	13	45
WOMBE	1	1
ENROO	4	10
GLAUM	3	6
WOMBA	2	3
ELLIP	14	73
FERNB	2	7
ENROU	8	28
CURSO	10	38
GENDA	5	25
SKYSC	4	18
HITHE	11	41
CURSE	11	36
ENROB	6	13
CURSI	10	39
FERME	19	126
DARRI	1	2
PUGGA	2	7
FERMI	5	11
DARRE	2	2
CURSA	1	1
GENDE	5	15
DARRA	16	62
REMIL	6	55
SKYSA	2	5
FERLY	1	3
REMIN	35	217
FERMA	3	7
REMIG	14	65
CURRY	6	29
PUGGR	4	9
GENEA	15	100
PUGGL	4	8
FERLI	5	10
PUGGI	7	15
CURPE	2	3
PUGGE	3	7
GENER	73	444
TIMEC	2	7
DULIA	1	1
GENET	23	133
GENES	2	4
BOFFI	3	5
TIMEF	2	9
TIMEK	4	24
TIMEL	11	51
BOFFE	1	1
KIANG	1	1
TIMEO	4	11
TIMEP	4	22
PHACE	2	7
TIMEN	2	9
TIMES	11	56
BOFFO	3	6
TIMET	4	20
TIMER	1	1
GENEV	4	14
TIMEW	5	21
PAMPA	2	4
AZLON	1	1
PAMPH	10	64
PAMPE	16	69
PAMPR	1	10
PHACO	8	53
ENTOU	2	9
HEEZI	3	5
ENTOT	1	2
BUZZA	2	5
HEEZE	2	2
ADNOU	2	3
GELCA	2	3
SPEIS	4	7
SPEIR	4	10
TREHA	6	23
ENTOZ	6	18
ECTOZ	5	15
DUNKE	3	4
ENTOD	4	17
ENTOI	6	21
BUZZE	4	5
ENTOM	34	228
BUZZI	5	14
SPEIL	3	6
ADNOM	1	4
DUNKI	1	2
ENTOP	13	65
IVRES	2	5
ECTOE	2	11
ECTOG	7	35
ECTOB	3	15
ECTOC	4	26
GELDE	3	4
ECTOD	4	17
SEEIN	2	3
TREIL	5	19
DUNIW	2	11
BUZZW	4	12
DUNIT	3	5
ENTOB	2	9
ECTOS	2	7
ECTOT	5	27
ECTOM	8	38
GELDI	2	5
ECTOP	20	103
EANIN	1	1
EUHAR	1	5
SEELI	4	10
FETLO	3	9
BOHEM	6	25
TREFA	1	1
GELEE	1	1
DATOL	2	7
SPELA	8	56
HIRIN	2	3
CUTOU	2	3
CUTOV	2	5
TREFO	3	9
SEELE	1	1
DUNIE	2	13
KVETC	9	29
SEEKI	1	2
TREGE	2	9
DUNGM	2	7
FYLFO	2	3
KORAT	1	1
SPEKB	2	7
CUTPU	2	7
SEEKE	2	3
TREDD	4	12
SPEER	4	10
ABHEN	3	9
RYEFL	2	7
TREDI	2	7
TIKKA	1	1
TREDE	2	15
SPEED	40	180
DUNGA	2	7
SPEEC	27	178
TREDR	2	9
REKNI	4	12
DUNGH	4	14
SPEEL	5	11
DUNGI	3	7
DUNGE	7	24
REKNO	4	12
OARAG	2	3
CUTOF	2	3
FETIN	1	1
DUNEL	3	10
NURAG	3	7
TREEC	2	13
FETIS	16	78
FETIP	1	5
TREEL	7	32
FETID	7	25
TREEH	4	20
